what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871018349
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871020079
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871039927
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871039978
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1431871063040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871067698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871080211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871084916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871085126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1431871085128
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1431871089509
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1431871102062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871104704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871106252
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.debug",1431871106262
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871117934
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871117959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871127347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871129095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871129657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871131262
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431871133178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871138667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871140404
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431871142578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871149594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871150886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871159097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871180902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871184033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871191913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871192899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871205138
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431871208396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871219169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871240077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871264802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1431871303572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431871336532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431871340104
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871347794
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871349730
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1431871365026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1431871368096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1431871369234
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1431871377164
